"","wgcna_module_name","gene","annotation"
"9501","turquoise","PPM1A","Axonogenesis"
"9502","turquoise","ALDH1B1","Axonogenesis"
"9503","turquoise","NFE2L3","Axonogenesis"
"9504","turquoise","NPHP1","Axonogenesis"
"9505","turquoise","IPP","Axonogenesis"
"9506","turquoise","FRY-AS1","Axonogenesis"
"9507","turquoise","C2orf66","Axonogenesis"
"9508","turquoise","AFDN","Axonogenesis"
"9509","turquoise","LOC101926968","Axonogenesis"
"9510","turquoise","MSMO1","Axonogenesis"
"9511","turquoise","USP44","Axonogenesis"
"9512","turquoise","ZFHX4-AS1","Axonogenesis"
"9513","turquoise","YWHAQ","Axonogenesis"
"9514","turquoise","LINC02093","Axonogenesis"
"9515","turquoise","PRDM11","Axonogenesis"
"9516","turquoise","ZNF285","Axonogenesis"
"9517","turquoise","STX18-AS1","Axonogenesis"
"9518","turquoise","PLCB4","Axonogenesis"
"9519","turquoise","CHN2","Axonogenesis"
"9520","turquoise","IL1RAPL1","Axonogenesis"
"9521","turquoise","COL4A1","Axonogenesis"
"9522","turquoise","SERINC2","Axonogenesis"
"9523","turquoise","CTHRC1","Axonogenesis"
"9524","turquoise","LINC02210","Axonogenesis"
"9525","turquoise","NNT-AS1","Axonogenesis"
"9526","turquoise","CHCHD4","Axonogenesis"
"9527","turquoise","DGKK","Axonogenesis"
"9528","turquoise","GPR173","Axonogenesis"
"9529","turquoise","CYTH2","Axonogenesis"
"9530","turquoise","LONRF2","Axonogenesis"
"9531","turquoise","KCNRG","Axonogenesis"
"9532","turquoise","RGS3","Axonogenesis"
"9533","turquoise","NPPB","Axonogenesis"
"9534","turquoise","LINC01322","Axonogenesis"
"9535","turquoise","SFXN1","Axonogenesis"
"9536","turquoise","DDX11-AS1","Axonogenesis"
"9537","turquoise","KIAA0753","Axonogenesis"
"9538","turquoise","MARCH5","Axonogenesis"
"9539","turquoise","NEFL","Axonogenesis"
"9540","turquoise","LOC389906","Axonogenesis"
"9541","turquoise","NDFIP1","Axonogenesis"
"9542","turquoise","ZMAT4","Axonogenesis"
"9543","turquoise","TBC1D32","Axonogenesis"
"9544","turquoise","TAF13","Axonogenesis"
"9545","turquoise","SLC10A2","Axonogenesis"
"9546","turquoise","ZRANB2-AS2","Axonogenesis"
"9547","turquoise","SYNJ1","Axonogenesis"
"9548","turquoise","CPB2-AS1","Axonogenesis"
"9549","turquoise","ISYNA1","Axonogenesis"
"9550","turquoise","SIRT4","Axonogenesis"
"9551","turquoise","LRP2","Axonogenesis"
"9552","turquoise","ZNF282","Axonogenesis"
"9553","turquoise","MAK","Axonogenesis"
"9554","turquoise","TADA1","Axonogenesis"
"9555","turquoise","LOC653712","Axonogenesis"
"9556","turquoise","RTL8B","Axonogenesis"
"9557","turquoise","PEG3","Axonogenesis"
"9558","turquoise","LOC100128885","Axonogenesis"
"9559","turquoise","OR1F1","Axonogenesis"
"9560","turquoise","CABLES2","Axonogenesis"
"9561","turquoise","TNIK","Axonogenesis"
"9562","turquoise","ARHGEF11","Axonogenesis"
"9563","turquoise","C1GALT1C1L","Axonogenesis"
"9564","turquoise","SETD6","Axonogenesis"
"9565","turquoise","FAM3C","Axonogenesis"
"9566","turquoise","LURAP1L","Axonogenesis"
"9567","turquoise","NEK11","Axonogenesis"
"9568","turquoise","NYAP2","Axonogenesis"
"9569","turquoise","CEP72","Axonogenesis"
"9570","turquoise","LOC101927124","Axonogenesis"
"9571","turquoise","KLB","Axonogenesis"
"9572","turquoise","RGS8","Axonogenesis"
"9573","turquoise","LOC145783","Axonogenesis"
"9574","turquoise","TFAP2B","Axonogenesis"
"9575","turquoise","LAMP5-AS1","Axonogenesis"
"9576","turquoise","SHB","Axonogenesis"
"9577","turquoise","TYR","Axonogenesis"
"9578","turquoise","AIRN","Axonogenesis"
"9579","turquoise","MAP3K21","Axonogenesis"
"9580","turquoise","PRMT5-AS1","Axonogenesis"
"9581","turquoise","AHSP","Axonogenesis"
"9582","turquoise","FAT4","Axonogenesis"
"9583","turquoise","PCDH15","Axonogenesis"
"9584","turquoise","LINC01338","Axonogenesis"
"9585","turquoise","MRPS14","Axonogenesis"
"9586","turquoise","KCNIP1","Axonogenesis"
"9587","turquoise","ASF1A","Axonogenesis"
"9588","turquoise","CYP51A1-AS1","Axonogenesis"
"9589","turquoise","BMS1P21","Axonogenesis"
"9590","turquoise","ZNF273","Axonogenesis"
"9591","turquoise","SMTNL1","Axonogenesis"
"9592","turquoise","COX20","Axonogenesis"
"9593","turquoise","EPHA3","Axonogenesis"
"9594","turquoise","C2orf40","Axonogenesis"
"9595","turquoise","PPIL1","Axonogenesis"
"9596","turquoise","LOC642361","Axonogenesis"
"9597","turquoise","SNX16","Axonogenesis"
"9598","turquoise","NPIPB9","Axonogenesis"
"9599","turquoise","SEZ6","Axonogenesis"
"9600","turquoise","PSMC1","Axonogenesis"
"9601","turquoise","RGS9","Axonogenesis"
"9602","turquoise","IRAIN","Axonogenesis"
"9603","turquoise","SLC16A12","Axonogenesis"
"9604","turquoise","GPR153","Axonogenesis"
"9605","turquoise","ZNF215","Axonogenesis"
"9606","turquoise","CSNK1E","Axonogenesis"
"9607","turquoise","TRIM28","Axonogenesis"
"9608","turquoise","TTLL2","Axonogenesis"
"9609","turquoise","LOXL1-AS1","Axonogenesis"
"9610","turquoise","LOC105379152","Axonogenesis"
"9611","turquoise","LOC101929066","Axonogenesis"
"9612","turquoise","C1orf158","Axonogenesis"
"9613","turquoise","GRIN2D","Axonogenesis"
"9614","turquoise","CDK8","Axonogenesis"
"9615","turquoise","PPP1R21","Axonogenesis"
"9616","turquoise","FAM8A1","Axonogenesis"
"9617","turquoise","LINC00449","Axonogenesis"
"9618","turquoise","CCNA1","Axonogenesis"
"9619","turquoise","NAP1L3","Axonogenesis"
"9620","turquoise","EIF4EBP2","Axonogenesis"
"9621","turquoise","CHML","Axonogenesis"
"9622","turquoise","MASP1","Axonogenesis"
"9623","turquoise","LOC653653","Axonogenesis"
"9624","turquoise","KIAA1211","Axonogenesis"
"9625","turquoise","RAB4A","Axonogenesis"
"9626","turquoise","PLD5","Axonogenesis"
"9627","turquoise","RGPD3","Axonogenesis"
"9628","turquoise","LINC00304","Axonogenesis"
"9629","turquoise","PGM2L1","Axonogenesis"
"9630","turquoise","TCAM1P","Axonogenesis"
"9631","turquoise","IFT81","Axonogenesis"
"9632","turquoise","ALG9","Axonogenesis"
"9633","turquoise","TMEM67","Axonogenesis"
"9634","turquoise","L3MBTL3","Axonogenesis"
"9635","turquoise","NEGR1","Axonogenesis"
"9636","turquoise","LINC01512","Axonogenesis"
"9637","turquoise","FUBP1","Axonogenesis"
"9638","turquoise","CFAP100","Axonogenesis"
"9639","turquoise","CCSER2","Axonogenesis"
"9640","turquoise","CCDC136","Axonogenesis"
"9641","turquoise","PDCD11","Axonogenesis"
"9642","turquoise","GREB1L","Axonogenesis"
"9643","turquoise","JAKMIP2-AS1","Axonogenesis"
"9644","turquoise","NT5C3A","Axonogenesis"
"9645","turquoise","CHMP1B2P","Axonogenesis"
"9646","turquoise","MAP9","Axonogenesis"
"9647","turquoise","ZNF781","Axonogenesis"
"9648","turquoise","CDH6","Axonogenesis"
"9649","turquoise","LINC00870","Axonogenesis"
"9650","turquoise","C1QBP","Axonogenesis"
"9651","turquoise","FRY","Axonogenesis"
"9652","turquoise","SNHG6","Axonogenesis"
"9653","turquoise","TERF2IP","Axonogenesis"
"9654","turquoise","BMP5","Axonogenesis"
"9655","turquoise","LOC101928728","Axonogenesis"
"9656","turquoise","SLIT3","Axonogenesis"
"9657","turquoise","ARMCX2","Axonogenesis"
"9658","turquoise","ZFPM2","Axonogenesis"
"9659","turquoise","CCDC122","Axonogenesis"
"9660","turquoise","MYO16","Axonogenesis"
"9661","turquoise","ZNF891","Axonogenesis"
"9662","turquoise","TXNDC17","Axonogenesis"
"9663","turquoise","NYNRIN","Axonogenesis"
"9664","turquoise","SCN2A","Axonogenesis"
"9665","turquoise","NUDT2","Axonogenesis"
"9666","turquoise","RNF19A","Axonogenesis"
"9667","turquoise","NIPAL1","Axonogenesis"
"9668","turquoise","TPSG1","Axonogenesis"
"9669","turquoise","C11orf74","Axonogenesis"
"9670","turquoise","C11orf87","Axonogenesis"
"9671","turquoise","DIMT1","Axonogenesis"
"9672","turquoise","ZNF311","Axonogenesis"
"9673","turquoise","LRRC40","Axonogenesis"
"9674","turquoise","GFOD1","Axonogenesis"
"9675","turquoise","LOC100132215","Axonogenesis"
"9676","turquoise","NKX2-8","Axonogenesis"
"9677","turquoise","DYRK3","Axonogenesis"
"9678","turquoise","NSG1","Axonogenesis"
"9679","turquoise","SNX4","Axonogenesis"
"9680","turquoise","GEMIN5","Axonogenesis"
"9681","turquoise","HYLS1","Axonogenesis"
"9682","turquoise","CAMK4","Axonogenesis"
"9683","turquoise","RTCA-AS1","Axonogenesis"
"9684","turquoise","LINC01776","Axonogenesis"
"9685","turquoise","MED31","Axonogenesis"
"9686","turquoise","DDAH2","Axonogenesis"
"9687","turquoise","VEGFC","Axonogenesis"
"9688","turquoise","DLG3","Axonogenesis"
"9689","turquoise","ZNF281","Axonogenesis"
"9690","turquoise","ANK3","Axonogenesis"
"9691","turquoise","ZNRD1ASP","Axonogenesis"
"9692","turquoise","GLYCTK","Axonogenesis"
"9693","turquoise","PPFIA2","Axonogenesis"
"9694","turquoise","SH3BP4","Axonogenesis"
"9695","turquoise","IL17RD","Axonogenesis"
"9696","turquoise","LINC01096","Axonogenesis"
"9697","turquoise","ANXA2P1","Axonogenesis"
"9698","turquoise","ZNF669","Axonogenesis"
"9699","turquoise","LRGUK","Axonogenesis"
"9700","turquoise","TRPM3","Axonogenesis"
"9701","turquoise","TSPAN13","Axonogenesis"
"9702","turquoise","SYT9","Axonogenesis"
"9703","turquoise","ITGA3","Axonogenesis"
"9704","turquoise","KLK13","Axonogenesis"
"9705","turquoise","NAV2-AS2","Axonogenesis"
"9706","turquoise","ASGR1","Axonogenesis"
"9707","turquoise","LDLRAD3","Axonogenesis"
"9708","turquoise","MARK3","Axonogenesis"
"9709","turquoise","SLC41A2","Axonogenesis"
"9710","turquoise","GRIA1","Axonogenesis"
"9711","turquoise","LOC100132077","Axonogenesis"
"9712","turquoise","TTC9","Axonogenesis"
"9713","turquoise","SNRPD3","Axonogenesis"
"9714","turquoise","AQP11","Axonogenesis"
"9715","turquoise","KCNS2","Axonogenesis"
"9716","turquoise","LPIN1","Axonogenesis"
"9717","turquoise","PCDHB6","Axonogenesis"
"9718","turquoise","GNG2","Axonogenesis"
"9719","turquoise","C15orf65","Axonogenesis"
"9720","turquoise","MIPOL1","Axonogenesis"
"9721","turquoise","MBIP","Axonogenesis"
"9722","turquoise","GBF1","Axonogenesis"
"9723","turquoise","DYNC1H1","Axonogenesis"
"9724","turquoise","FLNC-AS1","Axonogenesis"
"9725","turquoise","HYDIN2","Axonogenesis"
"9726","turquoise","DCTN6","Axonogenesis"
"9727","turquoise","DET1","Axonogenesis"
"9728","turquoise","LETM1","Axonogenesis"
"9729","turquoise","TPBG","Axonogenesis"
"9730","turquoise","CEP70","Axonogenesis"
"9731","turquoise","KIF9-AS1","Axonogenesis"
"9732","turquoise","NKAIN1","Axonogenesis"
"9733","turquoise","SEC61G","Axonogenesis"
"9734","turquoise","ACYP1","Axonogenesis"
"9735","turquoise","LINC00682","Axonogenesis"
"9736","turquoise","NGFR","Axonogenesis"
"9737","turquoise","CHKB-DT","Axonogenesis"
"9738","turquoise","SLC36A4","Axonogenesis"
"9739","turquoise","RUSC1","Axonogenesis"
"9740","turquoise","CHRNA7","Axonogenesis"
"9741","turquoise","SLC22A4","Axonogenesis"
"9742","turquoise","FAM196A","Axonogenesis"
"9743","turquoise","PRPSAP1","Axonogenesis"
"9744","turquoise","TPTE2P5","Axonogenesis"
"9745","turquoise","FGFBP3","Axonogenesis"
"9746","turquoise","PTP4A1","Axonogenesis"
"9747","turquoise","ALAS2","Axonogenesis"
"9748","turquoise","BRD1","Axonogenesis"
"9749","turquoise","ZDBF2","Axonogenesis"
"9750","turquoise","CNTN2","Axonogenesis"
"9751","turquoise","ZCCHC14","Axonogenesis"
"9752","turquoise","DNAAF4","Axonogenesis"
"9753","turquoise","VANGL2","Axonogenesis"
"9754","turquoise","LOC100506321","Axonogenesis"
"9755","turquoise","ZIC1","Axonogenesis"
"9756","turquoise","LRRC37A4P","Axonogenesis"
"9757","turquoise","ANAPC13","Axonogenesis"
"9758","turquoise","PRR16","Axonogenesis"
"9759","turquoise","PSMD7","Axonogenesis"
"9760","turquoise","LGALS16","Axonogenesis"
"9761","turquoise","SLC5A1","Axonogenesis"
"9762","turquoise","BRMS1L","Axonogenesis"
"9763","turquoise","RBMX2","Axonogenesis"
"9764","turquoise","PLRG1","Axonogenesis"
"9765","turquoise","HIP1","Axonogenesis"
"9766","turquoise","IL20","Axonogenesis"
"9767","turquoise","IGF2BP1","Axonogenesis"
"9768","turquoise","SLC18A3","Axonogenesis"
"9769","turquoise","AJUBA","Axonogenesis"
"9770","turquoise","RALGDS","Axonogenesis"
"9771","turquoise","RNF139-AS1","Axonogenesis"
"9772","turquoise","ENC1","Axonogenesis"
"9773","turquoise","BRWD1-AS1","Axonogenesis"
"9774","turquoise","LOC100996741","Axonogenesis"
"9775","turquoise","LHFPL4","Axonogenesis"
"9776","turquoise","INMT-MINDY4","Axonogenesis"
"9777","turquoise","NXPH2","Axonogenesis"
"9778","turquoise","FBXO16","Axonogenesis"
"9779","turquoise","FAM222B","Axonogenesis"
"9780","turquoise","HSF2","Axonogenesis"
"9781","turquoise","SVIL-AS1","Axonogenesis"
"9782","turquoise","TMEM126A","Axonogenesis"
"9783","turquoise","ADAM19","Axonogenesis"
"9784","turquoise","ATP9A","Axonogenesis"
"9785","turquoise","EHBP1","Axonogenesis"
"9786","turquoise","AHSG","Axonogenesis"
"9787","turquoise","KLF12","Axonogenesis"
"9788","turquoise","DCTN5","Axonogenesis"
"9789","turquoise","CRIPT","Axonogenesis"
"9790","turquoise","NR2C2","Axonogenesis"
"9791","turquoise","URB1","Axonogenesis"
"9792","turquoise","CCDC138","Axonogenesis"
"9793","turquoise","FOXP2","Axonogenesis"
"9794","turquoise","NOC2L","Axonogenesis"
"9795","turquoise","LINC01120","Axonogenesis"
"9796","turquoise","LOC110117498-PIK3R3","Axonogenesis"
"9797","turquoise","FSCN3","Axonogenesis"
"9798","turquoise","COL22A1","Axonogenesis"
"9799","turquoise","SLC19A2","Axonogenesis"
"9800","turquoise","ATP5MF-PTCD1","Axonogenesis"
"9801","turquoise","KALRN","Axonogenesis"
"9802","turquoise","ZNF112","Axonogenesis"
"9803","turquoise","RABGAP1","Axonogenesis"
"9804","turquoise","FRMD5","Axonogenesis"
"9805","turquoise","PLCXD3","Axonogenesis"
"9806","turquoise","DNAJC18","Axonogenesis"
"9807","turquoise","CIAPIN1","Axonogenesis"
"9808","turquoise","TUBGCP2","Axonogenesis"
"9809","turquoise","TRAPPC2B","Axonogenesis"
"9810","turquoise","ZNF385D","Axonogenesis"
"9811","turquoise","PPM1B","Axonogenesis"
"9812","turquoise","LOC100272217","Axonogenesis"
"9813","turquoise","LINC01550","Axonogenesis"
"9814","turquoise","SYNC","Axonogenesis"
"9815","turquoise","IRS1","Axonogenesis"
"9816","turquoise","JPT1","Axonogenesis"
"9817","turquoise","SACS","Axonogenesis"
"9818","turquoise","NBAS","Axonogenesis"
"9819","turquoise","PHOX2A","Axonogenesis"
"9820","turquoise","TRMT5","Axonogenesis"
"9821","turquoise","XKR7","Axonogenesis"
"9822","turquoise","ZNF625","Axonogenesis"
"9823","turquoise","DDX23","Axonogenesis"
"9824","turquoise","PDZD9","Axonogenesis"
"9825","turquoise","SLC25A21-AS1","Axonogenesis"
"9826","turquoise","MARCH4","Axonogenesis"
"9827","turquoise","NRG4","Axonogenesis"
"9828","turquoise","FJX1","Axonogenesis"
"9829","turquoise","SACS-AS1","Axonogenesis"
"9830","turquoise","CTNNB1","Axonogenesis"
"9831","turquoise","LOC101928222","Axonogenesis"
"9832","turquoise","PDE4DIP","Axonogenesis"
"9833","turquoise","ST3GAL5","Axonogenesis"
"9834","turquoise","NECTIN3","Axonogenesis"
"9835","turquoise","SCOC","Axonogenesis"
"9836","turquoise","ETFB","Axonogenesis"
"9837","turquoise","TVP23C-CDRT4","Axonogenesis"
"9838","turquoise","POM121L1P","Axonogenesis"
"9839","turquoise","GPR75-ASB3","Axonogenesis"
"9840","turquoise","LOC349160","Axonogenesis"
"9841","turquoise","HOXB5","Axonogenesis"
"9842","turquoise","PCDH19","Axonogenesis"
"9843","turquoise","FAM71E2","Axonogenesis"
"9844","turquoise","FSBP","Axonogenesis"
"9845","turquoise","ST8SIA1","Axonogenesis"
"9846","turquoise","BOD1","Axonogenesis"
"9847","turquoise","ARMC3","Axonogenesis"
"9848","turquoise","C2CD6","Axonogenesis"
"9849","turquoise","GAS8-AS1","Axonogenesis"
"9850","turquoise","EPPK1","Axonogenesis"
"9851","turquoise","LINC00856","Axonogenesis"
"9852","turquoise","LRAT","Axonogenesis"
"9853","turquoise","C1orf50","Axonogenesis"
"9854","turquoise","TMEM213","Axonogenesis"
"9855","turquoise","ALDH18A1","Axonogenesis"
"9856","turquoise","LSM8","Axonogenesis"
"9857","turquoise","HNRNPU","Axonogenesis"
"9858","turquoise","DGUOK","Axonogenesis"
"9859","turquoise","ZBTB8B","Axonogenesis"
"9860","turquoise","ABI2","Axonogenesis"
"9861","turquoise","LAMA4","Axonogenesis"
"9862","turquoise","PTGER2","Axonogenesis"
"9863","turquoise","TNKS","Axonogenesis"
"9864","turquoise","GGH","Axonogenesis"
"9865","turquoise","RNF20","Axonogenesis"
"9866","turquoise","SAMD3","Axonogenesis"
"9867","turquoise","DAPK1","Axonogenesis"
"9868","turquoise","CEP104","Axonogenesis"
"9869","turquoise","RAB33A","Axonogenesis"
"9870","turquoise","ELOVL6","Axonogenesis"
"9871","turquoise","C1orf52","Axonogenesis"
"9872","turquoise","TTC39B","Axonogenesis"
"9873","turquoise","GRPEL2","Axonogenesis"
"9874","turquoise","SVOPL","Axonogenesis"
"9875","turquoise","OR1C1","Axonogenesis"
"9876","turquoise","SLC10A5","Axonogenesis"
"9877","turquoise","UFSP2","Axonogenesis"
"9878","turquoise","JOSD1","Axonogenesis"
"9879","turquoise","ATAT1","Axonogenesis"
"9880","turquoise","MAGI2-AS3","Axonogenesis"
"9881","turquoise","FAM161A","Axonogenesis"
"9882","turquoise","PCDHB7","Axonogenesis"
"9883","turquoise","ARHGAP5","Axonogenesis"
"9884","turquoise","UNC79","Axonogenesis"
"9885","turquoise","NELL1","Axonogenesis"
"9886","turquoise","ERLNC1","Axonogenesis"
"9887","turquoise","MCM8-AS1","Axonogenesis"
"9888","turquoise","EGF","Axonogenesis"
"9889","turquoise","RALGAPA1","Axonogenesis"
"9890","turquoise","MIR5689HG","Axonogenesis"
"9891","turquoise","PRRT4","Axonogenesis"
"9892","turquoise","ATAD1","Axonogenesis"
"9893","turquoise","DOCK7","Axonogenesis"
"9894","turquoise","SFRP2","Axonogenesis"
"9895","turquoise","NPTN-IT1","Axonogenesis"
"9896","turquoise","LINC00877","Axonogenesis"
"9897","turquoise","BHLHB9","Axonogenesis"
"9898","turquoise","GCNT3","Axonogenesis"
"9899","turquoise","H2AFY2","Axonogenesis"
"9900","turquoise","HS3ST5","Axonogenesis"
"9901","turquoise","ZNF445","Axonogenesis"
"9902","turquoise","PCDHB13","Axonogenesis"
"9903","turquoise","SGCB","Axonogenesis"
"9904","turquoise","ACTR1A","Axonogenesis"
"9905","turquoise","FHDC1","Axonogenesis"
"9906","turquoise","STC1","Axonogenesis"
"9907","turquoise","GPR45","Axonogenesis"
"9908","turquoise","CDH12","Axonogenesis"
"9909","turquoise","BNC1","Axonogenesis"
"9910","turquoise","RTN3","Axonogenesis"
"9911","turquoise","UBE2Q2P1","Axonogenesis"
"9912","turquoise","LOC100128164","Axonogenesis"
"9913","turquoise","SEPT12","Axonogenesis"
"9914","turquoise","CCDC180","Axonogenesis"
"9915","turquoise","SRGAP3","Axonogenesis"
"9916","turquoise","PKP2","Axonogenesis"
"9917","turquoise","PCDHB17P","Axonogenesis"
"9918","turquoise","HID1-AS1","Axonogenesis"
"9919","turquoise","JUP","Axonogenesis"
"9920","turquoise","JADE1","Axonogenesis"
"9921","turquoise","MAST4","Axonogenesis"
"9922","turquoise","ELOC","Axonogenesis"
"9923","turquoise","RNGTT","Axonogenesis"
"9924","turquoise","HARBI1","Axonogenesis"
"9925","turquoise","LOC401324","Axonogenesis"
"9926","turquoise","CBX2","Axonogenesis"
"9927","turquoise","PHOSPHO2","Axonogenesis"
"9928","turquoise","TRAPPC2","Axonogenesis"
"9929","turquoise","GPR39","Axonogenesis"
"9930","turquoise","AKR1E2","Axonogenesis"
"9931","turquoise","NDUFA12","Axonogenesis"
"9932","turquoise","CALCRL","Axonogenesis"
"9933","turquoise","DPY19L2P2","Axonogenesis"
"9934","turquoise","ZNF699","Axonogenesis"
"9935","turquoise","ACTR6","Axonogenesis"
"9936","turquoise","LOC100506207","Axonogenesis"
"9937","turquoise","ZNF48","Axonogenesis"
"9938","turquoise","SCN9A","Axonogenesis"
"9939","turquoise","HNRNPDL","Axonogenesis"
"9940","turquoise","ADGRG4","Axonogenesis"
"9941","turquoise","MINDY2","Axonogenesis"
"9942","turquoise","LINC01122","Axonogenesis"
"9943","turquoise","OBSL1","Axonogenesis"
"9944","turquoise","C12orf73","Axonogenesis"
"9945","turquoise","MEIS1-AS3","Axonogenesis"
"9946","turquoise","LOC100129620","Axonogenesis"
"9947","turquoise","DNAJC25","Axonogenesis"
"9948","turquoise","SLX4","Axonogenesis"
"9949","turquoise","MICU1","Axonogenesis"
"9950","turquoise","LINC01649","Axonogenesis"
"9951","turquoise","C22orf23","Axonogenesis"
"9952","turquoise","CCL27","Axonogenesis"
"9953","turquoise","BARHL2","Axonogenesis"
"9954","turquoise","ZNF749","Axonogenesis"
"9955","turquoise","NATD1","Axonogenesis"
"9956","turquoise","MSX2P1","Axonogenesis"
"9957","turquoise","RNMT","Axonogenesis"
"9958","turquoise","OVCH1","Axonogenesis"
"9959","turquoise","CBY1","Axonogenesis"
"9960","turquoise","ADAMTS3","Axonogenesis"
"9961","turquoise","EML5","Axonogenesis"
"9962","turquoise","CRCP","Axonogenesis"
"9963","turquoise","AMBRA1","Axonogenesis"
"9964","turquoise","ZNF807","Axonogenesis"
"9965","turquoise","AMER3","Axonogenesis"
"9966","turquoise","VWC2","Axonogenesis"
"9967","turquoise","PPP2R5C","Axonogenesis"
"9968","turquoise","PPP3CB","Axonogenesis"
